category_original,category_djinni,experience_original,experience_label,salary_min,salary_max,country,scrape_date,source
product manager,product_manager,Senior,5+ років,8183.0,8183.0,US,2026-05-20,adzuna
product owner,product_owner,Middle,2-3 роки,9804.0,9804.0,US,2026-05-20,adzuna
product owner,product_owner,Senior,5+ років,9781.0,9781.0,US,2026-05-20,adzuna
product owner,product_owner,Middle,2-3 роки,9804.0,9804.0,US,2026-05-20,adzuna
product owner,product_owner,Senior,5+ років,9781.0,9781.0,US,2026-05-20,adzuna
product owner,product_owner,Middle,2-3 роки,9804.0,9804.0,US,2026-05-20,adzuna
product owner,product_owner,Senior,5+ років,9781.0,9781.0,US,2026-05-20,adzuna
product owner,product_owner,Middle,2-3 роки,9804.0,9804.0,US,2026-05-20,adzuna
product owner,product_owner,Senior,5+ років,9781.0,9781.0,US,2026-05-20,adzuna
product owner,product_owner,Middle,2-3 роки,9804.0,9804.0,US,2026-05-20,adzuna
product owner,product_owner,Senior,5+ років,9781.0,9781.0,US,2026-05-20,adzuna
IT project manager software,project_manager,Middle,2-3 роки,8520.0,8785.0,US,2026-05-20,adzuna
IT project manager software,project_manager,Senior,5+ років,8965.0,9096.0,US,2026-05-20,adzuna
IT project manager software,project_manager,Middle,2-3 роки,8520.0,8785.0,US,2026-05-20,adzuna
IT project manager software,project_manager,Senior,5+ років,8965.0,9096.0,US,2026-05-20,adzuna
IT project manager software,project_manager,Middle,2-3 роки,8520.0,8785.0,US,2026-05-20,adzuna
IT project manager software,project_manager,Senior,5+ років,8965.0,9096.0,US,2026-05-20,adzuna
IT project manager software,project_manager,Middle,2-3 роки,8520.0,8785.0,US,2026-05-20,adzuna
IT project manager software,project_manager,Senior,5+ років,8965.0,9096.0,US,2026-05-20,adzuna
IT project manager software,project_manager,Middle,2-3 роки,8520.0,8785.0,US,2026-05-20,adzuna
IT project manager software,project_manager,Senior,5+ років,8965.0,9096.0,US,2026-05-20,adzuna
python developer,python,Middle,2-3 роки,9171.0,9171.0,US,2026-05-20,adzuna
python developer,python,Senior,5+ років,8766.0,8766.0,US,2026-05-20,adzuna
python developer,python,Middle,2-3 роки,9171.0,9171.0,US,2026-05-20,adzuna
python developer,python,Senior,5+ років,8766.0,8766.0,US,2026-05-20,adzuna
python developer,python,Middle,2-3 роки,9171.0,9171.0,US,2026-05-20,adzuna
python developer,python,Senior,5+ років,8766.0,8766.0,US,2026-05-20,adzuna
python developer,python,Middle,2-3 роки,9171.0,9171.0,US,2026-05-20,adzuna
python developer,python,Senior,5+ років,8766.0,8766.0,US,2026-05-20,adzuna
python developer,python,Middle,2-3 роки,9171.0,9171.0,US,2026-05-20,adzuna
python developer,python,Senior,5+ років,8766.0,8766.0,US,2026-05-20,adzuna
qa engineer,qa,Middle,2-3 роки,8813.0,8813.0,US,2026-05-20,adzuna
qa engineer,qa,Senior,5+ років,8884.0,8884.0,US,2026-05-20,adzuna
qa engineer,qa,Middle,2-3 роки,8813.0,8813.0,US,2026-05-20,adzuna
qa engineer,qa,Senior,5+ років,8884.0,8884.0,US,2026-05-20,adzuna
qa engineer,qa,Middle,2-3 роки,8813.0,8813.0,US,2026-05-20,adzuna
qa engineer,qa,Senior,5+ років,8884.0,8884.0,US,2026-05-20,adzuna
qa engineer,qa,Middle,2-3 роки,8813.0,8813.0,US,2026-05-20,adzuna
qa engineer,qa,Senior,5+ років,8884.0,8884.0,US,2026-05-20,adzuna
qa engineer,qa,Middle,2-3 роки,8813.0,8813.0,US,2026-05-20,adzuna
qa engineer,qa,Senior,5+ років,8884.0,8884.0,US,2026-05-20,adzuna
qa automation engineer,qa_automation,Middle,2-3 роки,7084.0,7084.0,US,2026-05-20,adzuna
qa automation engineer,qa_automation,Senior,5+ років,7127.0,7127.0,US,2026-05-20,adzuna
qa automation engineer,qa_automation,Middle,2-3 роки,7084.0,7084.0,US,2026-05-20,adzuna
qa automation engineer,qa_automation,Senior,5+ років,7127.0,7127.0,US,2026-05-20,adzuna
qa automation engineer,qa_automation,Middle,2-3 роки,7084.0,7084.0,US,2026-05-20,adzuna
qa automation engineer,qa_automation,Senior,5+ років,7127.0,7127.0,US,2026-05-20,adzuna
qa automation engineer,qa_automation,Middle,2-3 роки,7084.0,7084.0,US,2026-05-20,adzuna
qa automation engineer,qa_automation,Senior,5+ років,7127.0,7127.0,US,2026-05-20,adzuna
qa automation engineer,qa_automation,Middle,2-3 роки,7084.0,7084.0,US,2026-05-20,adzuna
qa automation engineer,qa_automation,Senior,5+ років,7127.0,7127.0,US,2026-05-20,adzuna
manual qa tester,qa_manual,Middle,2-3 роки,6468.0,7264.0,US,2026-05-20,adzuna
manual qa tester,qa_manual,Senior,5+ років,6647.0,7414.0,US,2026-05-20,adzuna
manual qa tester,qa_manual,Middle,2-3 роки,6468.0,7264.0,US,2026-05-20,adzuna
manual qa tester,qa_manual,Senior,5+ років,6647.0,7414.0,US,2026-05-20,adzuna
manual qa tester,qa_manual,Middle,2-3 роки,6468.0,7264.0,US,2026-05-20,adzuna
manual qa tester,qa_manual,Senior,5+ років,6647.0,7414.0,US,2026-05-20,adzuna
manual qa tester,qa_manual,Middle,2-3 роки,6468.0,7264.0,US,2026-05-20,adzuna
manual qa tester,qa_manual,Senior,5+ років,6647.0,7414.0,US,2026-05-20,adzuna
manual qa tester,qa_manual,Middle,2-3 роки,6468.0,7264.0,US,2026-05-20,adzuna
manual qa tester,qa_manual,Senior,5+ років,6647.0,7414.0,US,2026-05-20,adzuna
react developer,react,Middle,2-3 роки,9154.0,9189.0,US,2026-05-20,adzuna
react developer,react,Senior,5+ років,9193.0,9768.0,US,2026-05-20,adzuna
react developer,react,Middle,2-3 роки,9154.0,9189.0,US,2026-05-20,adzuna
react developer,react,Senior,5+ років,9193.0,9768.0,US,2026-05-20,adzuna
react developer,react,Middle,2-3 роки,9154.0,9189.0,US,2026-05-20,adzuna
react developer,react,Senior,5+ років,9193.0,9768.0,US,2026-05-20,adzuna
react developer,react,Middle,2-3 роки,9154.0,9189.0,US,2026-05-20,adzuna
react developer,react,Senior,5+ років,9193.0,9768.0,US,2026-05-20,adzuna
react developer,react,Middle,2-3 роки,9154.0,9189.0,US,2026-05-20,adzuna
react developer,react,Senior,5+ років,9193.0,9768.0,US,2026-05-20,adzuna
react native developer,react_native,Middle,2-3 роки,9067.0,9067.0,US,2026-05-20,adzuna
react native developer,react_native,Senior,5+ років,9639.0,9892.0,US,2026-05-20,adzuna
react native developer,react_native,Middle,2-3 роки,9067.0,9067.0,US,2026-05-20,adzuna
react native developer,react_native,Senior,5+ років,9639.0,9892.0,US,2026-05-20,adzuna
react native developer,react_native,Middle,2-3 роки,9067.0,9067.0,US,2026-05-20,adzuna
react native developer,react_native,Senior,5+ років,9639.0,9892.0,US,2026-05-20,adzuna
react native developer,react_native,Middle,2-3 роки,9067.0,9067.0,US,2026-05-20,adzuna
react native developer,react_native,Senior,5+ років,9639.0,9892.0,US,2026-05-20,adzuna
react native developer,react_native,Middle,2-3 роки,9067.0,9067.0,US,2026-05-20,adzuna
react native developer,react_native,Senior,5+ років,9639.0,9892.0,US,2026-05-20,adzuna
it recruiter,recruiter,Middle,2-3 роки,6636.0,6636.0,US,2026-05-20,adzuna
it recruiter,recruiter,Senior,5+ років,6745.0,6829.0,US,2026-05-20,adzuna
it recruiter,recruiter,Middle,2-3 роки,6636.0,6636.0,US,2026-05-20,adzuna
it recruiter,recruiter,Senior,5+ років,6745.0,6829.0,US,2026-05-20,adzuna
it recruiter,recruiter,Middle,2-3 роки,6636.0,6636.0,US,2026-05-20,adzuna
it recruiter,recruiter,Senior,5+ років,6745.0,6829.0,US,2026-05-20,adzuna
it recruiter,recruiter,Middle,2-3 роки,6636.0,6636.0,US,2026-05-20,adzuna
it recruiter,recruiter,Senior,5+ років,6745.0,6829.0,US,2026-05-20,adzuna
it recruiter,recruiter,Middle,2-3 роки,6636.0,6636.0,US,2026-05-20,adzuna
it recruiter,recruiter,Senior,5+ років,6745.0,6829.0,US,2026-05-20,adzuna
ruby developer,ruby,Middle,2-3 роки,7728.0,9585.0,US,2026-05-20,adzuna
ruby developer,ruby,Senior,5+ років,9257.0,10000.0,US,2026-05-20,adzuna
ruby developer,ruby,Middle,2-3 роки,7728.0,9585.0,US,2026-05-20,adzuna
ruby developer,ruby,Senior,5+ років,9257.0,10000.0,US,2026-05-20,adzuna
ruby developer,ruby,Middle,2-3 роки,7728.0,9585.0,US,2026-05-20,adzuna
ruby developer,ruby,Senior,5+ років,9257.0,10000.0,US,2026-05-20,adzuna
ruby developer,ruby,Middle,2-3 роки,7728.0,9585.0,US,2026-05-20,adzuna
ruby developer,ruby,Senior,5+ років,9257.0,10000.0,US,2026-05-20,adzuna
ruby developer,ruby,Middle,2-3 роки,7728.0,9585.0,US,2026-05-20,adzuna
ruby developer,ruby,Senior,5+ років,9257.0,10000.0,US,2026-05-20,adzuna
rust developer,rust,Middle,2-3 роки,12636.0,12636.0,US,2026-05-20,adzuna
rust developer,rust,Senior,5+ років,12925.0,12925.0,US,2026-05-20,adzuna
rust developer,rust,Middle,2-3 роки,12636.0,12636.0,US,2026-05-20,adzuna
rust developer,rust,Senior,5+ років,12925.0,12925.0,US,2026-05-20,adzuna
rust developer,rust,Middle,2-3 роки,12636.0,12636.0,US,2026-05-20,adzuna
rust developer,rust,Senior,5+ років,12925.0,12925.0,US,2026-05-20,adzuna
rust developer,rust,Middle,2-3 роки,12636.0,12636.0,US,2026-05-20,adzuna
rust developer,rust,Senior,5+ років,12925.0,12925.0,US,2026-05-20,adzuna
rust developer,rust,Middle,2-3 роки,12636.0,12636.0,US,2026-05-20,adzuna
rust developer,rust,Senior,5+ років,12925.0,12925.0,US,2026-05-20,adzuna
sales manager,sales,Middle,2-3 роки,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales,Senior,5+ років,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales,Middle,2-3 роки,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales,Senior,5+ років,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales,Middle,2-3 роки,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales,Senior,5+ років,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales,Middle,2-3 роки,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales,Senior,5+ років,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales,Middle,2-3 роки,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales,Senior,5+ років,9484.0,9611.0,US,2026-05-20,adzuna
sales director,sales_leadership,Middle,2-3 роки,9663.0,9663.0,US,2026-05-20,adzuna
sales director,sales_leadership,Senior,5+ років,9663.0,9663.0,US,2026-05-20,adzuna
sales director,sales_leadership,Middle,2-3 роки,9663.0,9663.0,US,2026-05-20,adzuna
sales director,sales_leadership,Senior,5+ років,9663.0,9663.0,US,2026-05-20,adzuna
sales director,sales_leadership,Middle,2-3 роки,9663.0,9663.0,US,2026-05-20,adzuna
sales director,sales_leadership,Senior,5+ років,9663.0,9663.0,US,2026-05-20,adzuna
sales director,sales_leadership,Middle,2-3 роки,9663.0,9663.0,US,2026-05-20,adzuna
sales director,sales_leadership,Senior,5+ років,9663.0,9663.0,US,2026-05-20,adzuna
sales director,sales_leadership,Middle,2-3 роки,9663.0,9663.0,US,2026-05-20,adzuna
sales director,sales_leadership,Senior,5+ років,9663.0,9663.0,US,2026-05-20,adzuna
sales manager,sales_manager,Middle,2-3 роки,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales_manager,Senior,5+ років,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales_manager,Middle,2-3 роки,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales_manager,Senior,5+ років,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales_manager,Middle,2-3 роки,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales_manager,Senior,5+ років,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales_manager,Middle,2-3 роки,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales_manager,Senior,5+ років,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales_manager,Middle,2-3 роки,9484.0,9611.0,US,2026-05-20,adzuna
sales manager,sales_manager,Senior,5+ років,9484.0,9611.0,US,2026-05-20,adzuna
salesforce developer,salesforce,Middle,2-3 роки,9901.0,9901.0,US,2026-05-20,adzuna
salesforce developer,salesforce,Senior,5+ років,9537.0,9537.0,US,2026-05-20,adzuna
salesforce developer,salesforce,Middle,2-3 роки,9901.0,9901.0,US,2026-05-20,adzuna
salesforce developer,salesforce,Senior,5+ років,9537.0,9537.0,US,2026-05-20,adzuna
salesforce developer,salesforce,Middle,2-3 роки,9901.0,9901.0,US,2026-05-20,adzuna
salesforce developer,salesforce,Senior,5+ років,9537.0,9537.0,US,2026-05-20,adzuna
salesforce developer,salesforce,Middle,2-3 роки,9901.0,9901.0,US,2026-05-20,adzuna
salesforce developer,salesforce,Senior,5+ років,9537.0,9537.0,US,2026-05-20,adzuna
salesforce developer,salesforce,Middle,2-3 роки,9901.0,9901.0,US,2026-05-20,adzuna
salesforce developer,salesforce,Senior,5+ років,9537.0,9537.0,US,2026-05-20,adzuna
sap developer,sap,Middle,2-3 роки,9500.0,9610.0,US,2026-05-20,adzuna
sap developer,sap,Senior,5+ років,10154.0,11211.0,US,2026-05-20,adzuna
sap developer,sap,Middle,2-3 роки,9500.0,9610.0,US,2026-05-20,adzuna
sap developer,sap,Senior,5+ років,10154.0,11211.0,US,2026-05-20,adzuna
sap developer,sap,Middle,2-3 роки,9500.0,9610.0,US,2026-05-20,adzuna
sap developer,sap,Senior,5+ років,10154.0,11211.0,US,2026-05-20,adzuna
sap developer,sap,Middle,2-3 роки,9500.0,9610.0,US,2026-05-20,adzuna
sap developer,sap,Senior,5+ років,10154.0,11211.0,US,2026-05-20,adzuna
sap developer,sap,Middle,2-3 роки,9500.0,9610.0,US,2026-05-20,adzuna
sap developer,sap,Senior,5+ років,10154.0,11211.0,US,2026-05-20,adzuna
scala developer,scala,Middle,2-3 роки,9634.0,9874.0,US,2026-05-20,adzuna
scala developer,scala,Senior,5+ років,9602.0,9837.0,US,2026-05-20,adzuna
scala developer,scala,Middle,2-3 роки,9634.0,9874.0,US,2026-05-20,adzuna
scala developer,scala,Senior,5+ років,9602.0,9837.0,US,2026-05-20,adzuna
scala developer,scala,Middle,2-3 роки,9634.0,9874.0,US,2026-05-20,adzuna
scala developer,scala,Senior,5+ років,9602.0,9837.0,US,2026-05-20,adzuna
scala developer,scala,Middle,2-3 роки,9634.0,9874.0,US,2026-05-20,adzuna
scala developer,scala,Senior,5+ років,9602.0,9837.0,US,2026-05-20,adzuna
scala developer,scala,Middle,2-3 роки,9634.0,9874.0,US,2026-05-20,adzuna
scala developer,scala,Senior,5+ років,9602.0,9837.0,US,2026-05-20,adzuna
scrum master,scrum_master,Middle,2-3 роки,8372.0,8372.0,US,2026-05-20,adzuna
scrum master,scrum_master,Senior,5+ років,8309.0,8309.0,US,2026-05-20,adzuna
scrum master,scrum_master,Middle,2-3 роки,8372.0,8372.0,US,2026-05-20,adzuna
scrum master,scrum_master,Senior,5+ років,8309.0,8309.0,US,2026-05-20,adzuna
scrum master,scrum_master,Middle,2-3 роки,8372.0,8372.0,US,2026-05-20,adzuna
scrum master,scrum_master,Senior,5+ років,8309.0,8309.0,US,2026-05-20,adzuna
scrum master,scrum_master,Middle,2-3 роки,8372.0,8372.0,US,2026-05-20,adzuna
scrum master,scrum_master,Senior,5+ років,8309.0,8309.0,US,2026-05-20,adzuna
scrum master,scrum_master,Middle,2-3 роки,8372.0,8372.0,US,2026-05-20,adzuna
scrum master,scrum_master,Senior,5+ років,8309.0,8309.0,US,2026-05-20,adzuna
security engineer,security,Middle,2-3 роки,7660.0,7660.0,US,2026-05-20,adzuna
security engineer,security,Senior,5+ років,8086.0,8086.0,US,2026-05-20,adzuna
security engineer,security,Middle,2-3 роки,7660.0,7660.0,US,2026-05-20,adzuna
security engineer,security,Senior,5+ років,8086.0,8086.0,US,2026-05-20,adzuna
security engineer,security,Middle,2-3 роки,7660.0,7660.0,US,2026-05-20,adzuna
security engineer,security,Senior,5+ років,8086.0,8086.0,US,2026-05-20,adzuna
security engineer,security,Middle,2-3 роки,7660.0,7660.0,US,2026-05-20,adzuna
security engineer,security,Senior,5+ років,8086.0,8086.0,US,2026-05-20,adzuna
security engineer,security,Middle,2-3 роки,7660.0,7660.0,US,2026-05-20,adzuna
security engineer,security,Senior,5+ років,8086.0,8086.0,US,2026-05-20,adzuna
security analyst,security_analyst,Middle,2-3 роки,8152.0,8333.0,US,2026-05-20,adzuna
security analyst,security_analyst,Senior,5+ років,8328.0,8419.0,US,2026-05-20,adzuna
security analyst,security_analyst,Middle,2-3 роки,8152.0,8333.0,US,2026-05-20,adzuna
security analyst,security_analyst,Senior,5+ років,8328.0,8419.0,US,2026-05-20,adzuna
security analyst,security_analyst,Middle,2-3 роки,8152.0,8333.0,US,2026-05-20,adzuna
security analyst,security_analyst,Senior,5+ років,8328.0,8419.0,US,2026-05-20,adzuna
security analyst,security_analyst,Middle,2-3 роки,8152.0,8333.0,US,2026-05-20,adzuna
security analyst,security_analyst,Senior,5+ років,8328.0,8419.0,US,2026-05-20,adzuna
security analyst,security_analyst,Middle,2-3 роки,8152.0,8333.0,US,2026-05-20,adzuna
security analyst,security_analyst,Senior,5+ років,8328.0,8419.0,US,2026-05-20,adzuna
seo specialist,seo,Middle,2-3 роки,6554.0,6554.0,US,2026-05-20,adzuna
seo specialist,seo,Senior,5+ років,6636.0,6636.0,US,2026-05-20,adzuna
seo specialist,seo,Middle,2-3 роки,6554.0,6554.0,US,2026-05-20,adzuna
seo specialist,seo,Senior,5+ років,6636.0,6636.0,US,2026-05-20,adzuna
seo specialist,seo,Middle,2-3 роки,6554.0,6554.0,US,2026-05-20,adzuna
seo specialist,seo,Senior,5+ років,6636.0,6636.0,US,2026-05-20,adzuna
seo specialist,seo,Middle,2-3 роки,6554.0,6554.0,US,2026-05-20,adzuna
seo specialist,seo,Senior,5+ років,6636.0,6636.0,US,2026-05-20,adzuna
seo specialist,seo,Middle,2-3 роки,6554.0,6554.0,US,2026-05-20,adzuna
seo specialist,seo,Senior,5+ років,6636.0,6636.0,US,2026-05-20,adzuna
social media manager,social_media,Middle,2-3 роки,4811.0,4811.0,US,2026-05-20,adzuna
social media manager,social_media,Senior,5+ років,5071.0,5198.0,US,2026-05-20,adzuna
social media manager,social_media,Middle,2-3 роки,4811.0,4811.0,US,2026-05-20,adzuna
social media manager,social_media,Senior,5+ років,5071.0,5198.0,US,2026-05-20,adzuna
social media manager,social_media,Middle,2-3 роки,4811.0,4811.0,US,2026-05-20,adzuna
social media manager,social_media,Senior,5+ років,5071.0,5198.0,US,2026-05-20,adzuna
social media manager,social_media,Middle,2-3 роки,4811.0,4811.0,US,2026-05-20,adzuna
social media manager,social_media,Senior,5+ років,5071.0,5198.0,US,2026-05-20,adzuna
social media manager,social_media,Middle,2-3 роки,4811.0,4811.0,US,2026-05-20,adzuna
social media manager,social_media,Senior,5+ років,5071.0,5198.0,US,2026-05-20,adzuna
sql dba database administrator,sql_dba,Middle,2-3 роки,9343.0,9343.0,US,2026-05-20,adzuna
sql dba database administrator,sql_dba,Senior,5+ років,9343.0,9343.0,US,2026-05-20,adzuna
sql dba database administrator,sql_dba,Middle,2-3 роки,9343.0,9343.0,US,2026-05-20,adzuna
sql dba database administrator,sql_dba,Senior,5+ років,9343.0,9343.0,US,2026-05-20,adzuna
